Index	AttribID	AttackSpeed	MaxLife	MaxMana	FightPower	Miss	HitRate	MinBaseAttack	MaxBaseAttack	WoodDamage	WaterDamage	FireDamage	EarthDamage	MetalDamage	WoodResist	WaterResist	FireResist	EarthResist	MetalResist	DeadlyStrike	WeakenDeadlyStrike	SeriesEnhance
JXK_0300	10319	100	{10,2160000},{20,6480000},{30,45090000},{40,91476000},{50,176580000},{60,201474000},{70,274212000},{80,424069560},{90,537603480},{100,643234770},{110,789026400},{120,998118396},{130,1262619771},{140,1597214010},{150,2020475723},{160,2555901790},{170,3233215764},{180,4090017941},{190,5173872696},{200,5691259965},{210,6260385962},{220,6886424558},{230,7575067014},{240,8332573715},{250,9165831086},{260,10082414195},{270,11090655615},{280,12199721176},{290,13419693294},{300,14761662623},{310,16237828885},{320,17861611774},{330,19647772951},{340,21612550246},{350,23773805271},{360,26151185798},{370,28766304378},{380,31642934816},{390,34807228297}		0	0	{1,10},{100,1000}	{10,60},{20,120},{30,835},{40,1694},{50,3270},{60,3731},{70,5078},{80,7853},{90,9956},{100,11912},{110,14612},{120,17534},{130,21041},{140,25249},{150,30299},{160,36358},{170,43630},{180,52356},{190,62827},{200,67225},{210,71931},{220,76966},{230,82354},{240,88118},{250,94287},{260,100887},{270,107949},{280,115505},{290,123591},{300,132242},{310,141499},{320,151404},{330,162002},{340,173342},{350,185476},{360,198460},{370,212352},{380,227216},{390,243121}	{10,60},{20,120},{30,835},{40,1694},{50,3270},{60,3731},{70,5078},{80,7853},{90,9956},{100,11912},{110,14612},{120,17534},{130,21041},{140,25249},{150,30299},{160,36358},{170,43630},{180,52356},{190,62827},{200,67225},{210,71931},{220,76966},{230,82354},{240,88118},{250,94287},{260,100887},{270,107949},{280,115505},{290,123591},{300,132242},{310,141499},{320,151404},{330,162002},{340,173342},{350,185476},{360,198460},{370,212352},{380,227216},{390,243121}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_030	10400	100	{10,405000},{20,810000},{30,5636250},{40,11434500},{50,22072500},{60,25184250},{70,34276500},{80,53008695},{90,67200435},{100,80404346},{110,98628300},{120,113422545},{130,130435927},{140,150001316},{150,172501513},{160,198376740},{170,228133251},{180,262353239},{190,301706225},{200,331876847},{210,365064532},{220,401570985},{230,441728083},{240,485900892},{250,534490981},{260,587940079},{270,646734087},{280,711407496},{290,782548245},{300,860803070},{310,946883377},{320,1041571714},{330,1145728886},{340,1260301774},{350,1386331952},{360,1524965147},{370,1677461662},{380,1845207828},{390,2029728611}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_031	10401	100	{10,810000},{20,1620000},{30,11272500},{40,22869000},{50,44145000},{60,50368500},{70,68553000},{80,106017390},{90,134400870},{100,160808693},{110,197256600},{120,226845090},{130,260871854},{140,300002632},{150,345003026},{160,396753480},{170,456266502},{180,524706478},{190,603412449},{200,663753694},{210,730129064},{220,803141970},{230,883456167},{240,971801784},{250,1068981962},{260,1175880158},{270,1293468174},{280,1422814991},{290,1565096490},{300,1721606139},{310,1893766753},{320,2083143429},{330,2291457772},{340,2520603549},{350,2772663904},{360,3049930294},{370,3354923323},{380,3690415656},{390,4059457221}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_032	10402	100	{10,1215000},{20,2430000},{30,16908750},{40,34303500},{50,66217500},{60,75552750},{70,102829500},{80,159026085},{90,201601305},{100,241213039},{110,295884900},{120,340267635},{130,391307780},{140,450003947},{150,517504539},{160,595130220},{170,684399753},{180,787059716},{190,905118674},{200,995630541},{210,1095193595},{220,1204712955},{230,1325184250},{240,1457702675},{250,1603472943},{260,1763820237},{270,1940202261},{280,2134222487},{290,2347644736},{300,2582409209},{310,2840650130},{320,3124715143},{330,3437186657},{340,3780905323},{350,4158995855},{360,4574895441},{370,5032384985},{380,5535623484},{390,6089185832}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_033	10403	100	{10,1620000},{20,3240000},{30,22545000},{40,45738000},{50,88290000},{60,100737000},{70,137106000},{80,212034780},{90,268801740},{100,321617385},{110,394513200},{120,453690180},{130,521743707},{140,600005263},{150,690006053},{160,793506960},{170,912533004},{180,1049412955},{190,1206824898},{200,1327507388},{210,1460258127},{220,1606283940},{230,1766912334},{240,1943603567},{250,2137963924},{260,2351760316},{270,2586936348},{280,2845629983},{290,3130192981},{300,3443212279},{310,3787533507},{320,4166286857},{330,4582915543},{340,5041207098},{350,5545327807},{360,6099860588},{370,6709846647},{380,7380831312},{390,8118914443}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_034	10404	100	{10,2025000},{20,4050000},{30,28181250},{40,57172500},{50,110362500},{60,125921250},{70,171382500},{80,265043475},{90,336002175},{100,402021731},{110,493141500},{120,567112725},{130,652179634},{140,750006579},{150,862507566},{160,991883700},{170,1140666256},{180,1311766194},{190,1508531123},{200,1659384235},{210,1825322659},{220,2007854925},{230,2208640417},{240,2429504459},{250,2672454905},{260,2939700395},{270,3233670435},{280,3557037478},{290,3912741226},{300,4304015349},{310,4734416883},{320,5207858572},{330,5728644429},{340,6301508872},{350,6931659759},{360,7624825735},{370,8387308309},{380,9226039139},{390,10148643053}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_035	10405	100	{10,2430000},{20,4860000},{30,33817500},{40,68607000},{50,132435000},{60,151105500},{70,205659000},{80,318052170},{90,403202610},{100,482426078},{110,591769800},{120,680535270},{130,782615561},{140,900007895},{150,1035009079},{160,1190260441},{170,1368799507},{180,1574119433},{190,1810237348},{200,1991261082},{210,2190387191},{220,2409425910},{230,2650368501},{240,2915405351},{250,3206945886},{260,3527640474},{270,3880404522},{280,4268444974},{290,4695289471},{300,5164818418},{310,5681300260},{320,6249430286},{330,6874373315},{340,7561810646},{350,8317991711},{360,9149790882},{370,10064769970},{380,11071246967},{390,12178371664}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_036	10406	100	{10,2835000},{20,5670000},{30,39453750},{40,80041500},{50,154507500},{60,176289750},{70,239935500},{80,371060865},{90,470403045},{100,562830424},{110,690398100},{120,793957815},{130,913051487},{140,1050009210},{150,1207510592},{160,1388637181},{170,1596932758},{180,1836472671},{190,2111943572},{200,2323137929},{210,2555451722},{220,2810996895},{230,3092096584},{240,3401306242},{250,3741436867},{260,4115580553},{270,4527138609},{280,4979852469},{290,5477837716},{300,6025621488},{310,6628183637},{320,7291002001},{330,8020102201},{340,8822112421},{350,9704323663},{360,10674756029},{370,11742231632},{380,12916454795},{390,14208100275}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_037	10407	100	{10,3240000},{20,6480000},{30,45090000},{40,91476000},{50,176580000},{60,201474000},{70,274212000},{80,424069560},{90,537603480},{100,643234770},{110,789026400},{120,907380360},{130,1043487414},{140,1200010526},{150,1380012105},{160,1587013921},{170,1825066009},{180,2098825910},{190,2413649797},{200,2655014776},{210,2920516254},{220,3212567879},{230,3533824667},{240,3887207134},{250,4275927848},{260,4703520632},{270,5173872696},{280,5691259965},{290,6260385962},{300,6886424558},{310,7575067014},{320,8332573715},{330,9165831086},{340,10082414195},{350,11090655615},{360,12199721176},{370,13419693294},{380,14761662623},{390,16237828885}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_038	10408	100	{10,3645000},{20,7290000},{30,50726250},{40,102910500},{50,198652500},{60,226658250},{70,308488500},{80,477078255},{90,604803915},{100,723639116},{110,887654700},{120,1020802905},{130,1173923341},{140,1350011842},{150,1552513618},{160,1785390661},{170,2053199260},{180,2361179149},{190,2715356021},{200,2986891623},{210,3285580786},{220,3614138864},{230,3975552751},{240,4373108026},{250,4810418829},{260,5291460711},{270,5820606783},{280,6402667461},{290,7042934207},{300,7747227628},{310,8521950390},{320,9374145429},{330,10311559972},{340,11342715969},{350,12476987566},{360,13724686323},{370,15097154955},{380,16606870451},{390,18267557496}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_039	10409	100	{10,4050000},{20,8100000},{30,56362500},{40,114345000},{50,220725000},{60,251842500},{70,342765000},{80,530086950},{90,672004350},{100,804043463},{110,986283000},{120,1134225450},{130,1304359268},{140,1500013158},{150,1725015131},{160,1983767401},{170,2281332511},{180,2623532388},{190,3017062246},{200,3318768471},{210,3650645318},{220,4015709849},{230,4417280834},{240,4859008918},{250,5344909809},{260,5879400790},{270,6467340869},{280,7114074956},{290,7825482452},{300,8608030697},{310,9468833767},{320,10415717144},{330,11457288858},{340,12603017744},{350,13863319518},{360,15249651470},{370,16774616617},{380,18452078279},{390,20297286107}	{1,3750},{5,9000},{10,11000},{20,20000},{30,28000},{40,38000},{50,88000},{60,138000},{70,188000},{80,480000},{90,600000},{100,750000}	0	0	{1,10},{100,1000}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	{10,30},{20,60},{30,418},{40,847},{50,1635},{60,1866},{70,2539},{80,3927},{90,4978},{100,5956},{110,7306},{120,8767},{130,10520},{140,12624},{150,15149},{160,18179},{170,21815},{180,26178},{190,31414},{200,33613},{210,35965},{220,38483},{230,41177},{240,44059},{250,47143},{260,50443},{270,53974},{280,57753},{290,61795},{300,66121},{310,70749},{320,75702},{330,81001},{340,86671},{350,92738},{360,99230},{370,106176},{380,113608},{390,121561}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_040	10500	100	{10,810000},{20,1620000},{30,11272500},{40,22869000},{50,44145000},{60,50368500},{70,68553000},{80,106017390},{90,134400870},{100,160808693},{110,197256600},{120,226845090},{130,260871854},{140,300002632},{150,345003026},{160,396753480},{170,456266502},{180,524706478},{190,603412449},{200,663753694},{210,730129064},{220,803141970},{230,883456167},{240,971801784},{250,1068981962},{260,1175880158},{270,1293468174},{280,1422814991},{290,1565096490},{300,1721606139},{310,1893766753},{320,2083143429},{330,2291457772},{340,2520603549},{350,2772663904},{360,3049930294},{370,3354923323},{380,3690415656},{390,4059457221}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
