nSkillID	nLevel	nCoin	nFightPower	nKinContrib	tbAttr
5	177	40000	29300	6000	{{"earth_resist_v",1864,0,0}}
5	178	40000	29500	6000	{{"earth_resist_v",1876,0,0}}
5	179	40000	29700	6000	{{"earth_resist_v",1888,0,0}}
5	180	40000	29900	6000	{{"earth_resist_v",1900,0,0}}
5	181	40000	30100	6000	{{"earth_resist_v",1912,0,0}}
5	182	40000	30300	6000	{{"earth_resist_v",1924,0,0}}
5	183	40000	30500	6000	{{"earth_resist_v",1936,0,0}}
5	184	40000	30700	6000	{{"earth_resist_v",1948,0,0}}
5	185	40000	30900	6000	{{"earth_resist_v",1960,0,0}}
5	186	40000	31100	6000	{{"earth_resist_v",1972,0,0}}
5	187	40000	31300	6000	{{"earth_resist_v",1984,0,0}}
5	188	40000	31500	6000	{{"earth_resist_v",1996,0,0}}
5	189	40000	31700	6000	{{"earth_resist_v",2008,0,0}}
5	190	40000	31900	6000	{{"earth_resist_v",2020,0,0}}
5	191	40000	32100	6000	{{"earth_resist_v",2032,0,0}}
5	192	40000	32300	6000	{{"earth_resist_v",2044,0,0}}
5	193	40000	32500	6000	{{"earth_resist_v",2056,0,0}}
5	194	40000	32700	6000	{{"earth_resist_v",2068,0,0}}
5	195	40000	32900	6000	{{"earth_resist_v",2080,0,0}}
5	196	40000	33100	6000	{{"earth_resist_v",2092,0,0}}
5	197	40000	33300	6000	{{"earth_resist_v",2104,0,0}}
5	198	40000	33500	6000	{{"earth_resist_v",2116,0,0}}
5	199	40000	33700	6000	{{"earth_resist_v",2128,0,0}}
5	200	40000	33900	6000	{{"earth_resist_v",2140,0,0}}
5	201	40000	34100	6000	{{"earth_resist_v",2152,0,0}}
5	202	40000	34300	6000	{{"earth_resist_v",2164,0,0}}
5	203	40000	34500	6000	{{"earth_resist_v",2176,0,0}}
5	204	40000	34700	6000	{{"earth_resist_v",2188,0,0}}
5	205	40000	34900	6000	{{"earth_resist_v",2200,0,0}}
5	206	40000	35100	6000	{{"earth_resist_v",2212,0,0}}
5	207	40000	35300	6000	{{"earth_resist_v",2224,0,0}}
5	208	40000	35500	6000	{{"earth_resist_v",2236,0,0}}
5	209	40000	35700	6000	{{"earth_resist_v",2248,0,0}}
5	210	40000	35900	6000	{{"earth_resist_v",2260,0,0}}
5	211	40000	36100	6000	{{"earth_resist_v",2272,0,0}}
5	212	40000	36300	6000	{{"earth_resist_v",2284,0,0}}
5	213	40000	36500	6000	{{"earth_resist_v",2296,0,0}}
5	214	40000	36700	6000	{{"earth_resist_v",2308,0,0}}
5	215	40000	36900	6000	{{"earth_resist_v",2320,0,0}}
5	216	40000	37100	6000	{{"earth_resist_v",2332,0,0}}
5	217	40000	37300	6000	{{"earth_resist_v",2344,0,0}}
5	218	40000	37500	6000	{{"earth_resist_v",2356,0,0}}
5	219	40000	37700	6000	{{"earth_resist_v",2368,0,0}}
5	220	40000	37900	6000	{{"earth_resist_v",2380,0,0}}
5	221	40000	38100	6000	{{"earth_resist_v",2392,0,0}}
5	222	40000	38300	6000	{{"earth_resist_v",2404,0,0}}
5	223	40000	38500	6000	{{"earth_resist_v",2416,0,0}}
5	224	40000	38700	6000	{{"earth_resist_v",2428,0,0}}
5	225	40000	38900	6000	{{"earth_resist_v",2440,0,0}}
5	226	40000	39100	6000	{{"earth_resist_v",2452,0,0}}
5	227	40000	39300	6000	{{"earth_resist_v",2464,0,0}}
5	228	40000	39500	6000	{{"earth_resist_v",2476,0,0}}
5	229	40000	39700	6000	{{"earth_resist_v",2488,0,0}}
5	230	40000	39900	6000	{{"earth_resist_v",2500,0,0}}
5	231	40000	40100	6000	{{"earth_resist_v",2512,0,0}}
5	232	40000	40300	6000	{{"earth_resist_v",2524,0,0}}
5	233	40000	40500	6000	{{"earth_resist_v",2536,0,0}}
5	234	40000	40700	6000	{{"earth_resist_v",2548,0,0}}
5	235	40000	40900	6000	{{"earth_resist_v",2560,0,0}}
5	236	40000	41100	6000	{{"earth_resist_v",2572,0,0}}
5	237	40000	41300	6000	{{"earth_resist_v",2584,0,0}}
5	238	40000	41500	6000	{{"earth_resist_v",2596,0,0}}
5	239	40000	41700	6000	{{"earth_resist_v",2608,0,0}}
5	240	40000	41900	6000	{{"earth_resist_v",2620,0,0}}
5	241	40000	42100	6000	{{"earth_resist_v",2632,0,0}}
5	242	40000	42300	6000	{{"earth_resist_v",2644,0,0}}
5	243	40000	42500	6000	{{"earth_resist_v",2656,0,0}}
5	244	40000	42700	6000	{{"earth_resist_v",2668,0,0}}
5	245	40000	42900	6000	{{"earth_resist_v",2680,0,0}}
5	246	40000	43100	6000	{{"earth_resist_v",2692,0,0}}
5	247	40000	43300	6000	{{"earth_resist_v",2704,0,0}}
5	248	40000	43500	6000	{{"earth_resist_v",2716,0,0}}
5	249	40000	43700	6000	{{"earth_resist_v",2728,0,0}}
5	250	40000	43900	6000	{{"earth_resist_v",2740,0,0}}
5	251	40000	44100	6000	{{"earth_resist_v",2752,0,0}}
5	252	40000	44300	6000	{{"earth_resist_v",2764,0,0}}
5	253	40000	44500	6000	{{"earth_resist_v",2776,0,0}}
5	254	40000	44700	6000	{{"earth_resist_v",2788,0,0}}
5	255	40000	44900	6000	{{"earth_resist_v",2800,0,0}}
5	256	40000	45100	6000	{{"earth_resist_v",2812,0,0}}
5	257	40000	45300	6000	{{"earth_resist_v",2824,0,0}}
5	258	40000	45500	6000	{{"earth_resist_v",2836,0,0}}
5	259	40000	45700	6000	{{"earth_resist_v",2848,0,0}}
5	260	40000	45900	6000	{{"earth_resist_v",2860,0,0}}
5	261	40000	46100	6000	{{"earth_resist_v",2872,0,0}}
5	262	40000	46300	6000	{{"earth_resist_v",2884,0,0}}
5	263	40000	46500	6000	{{"earth_resist_v",2896,0,0}}
5	264	40000	46700	6000	{{"earth_resist_v",2908,0,0}}
5	265	40000	46900	6000	{{"earth_resist_v",2920,0,0}}
5	266	40000	47100	6000	{{"earth_resist_v",2932,0,0}}
5	267	40000	47300	6000	{{"earth_resist_v",2944,0,0}}
5	268	40000	47500	6000	{{"earth_resist_v",2956,0,0}}
5	269	40000	47700	6000	{{"earth_resist_v",2968,0,0}}
5	270	40000	47900	6000	{{"earth_resist_v",2980,0,0}}
5	271	40000	48100	6000	{{"earth_resist_v",2992,0,0}}
5	272	40000	48300	6000	{{"earth_resist_v",3004,0,0}}
5	273	40000	48500	6000	{{"earth_resist_v",3016,0,0}}
5	274	40000	48700	6000	{{"earth_resist_v",3028,0,0}}
5	275	40000	48900	6000	{{"earth_resist_v",3040,0,0}}
5	276	40000	49100	6000	{{"earth_resist_v",3052,0,0}}
5	277	40000	49300	6000	{{"earth_resist_v",3064,0,0}}
5	278	40000	49500	6000	{{"earth_resist_v",3076,0,0}}
5	279	40000	49700	6000	{{"earth_resist_v",3088,0,0}}
5	280	40000	49900	6000	{{"earth_resist_v",3100,0,0}}
6	1	6000	30	900	{{"lifemax_v",20,0,0},{"manamax_v",20,0,0}}
6	2	6000	60	900	{{"lifemax_v",40,0,0},{"manamax_v",40,0,0}}
6	3	6000	90	900	{{"lifemax_v",60,0,0},{"manamax_v",60,0,0}}
6	4	6000	120	900	{{"lifemax_v",80,0,0},{"manamax_v",80,0,0}}
6	5	6000	150	900	{{"lifemax_v",100,0,0},{"manamax_v",100,0,0}}
6	6	6000	180	900	{{"lifemax_v",120,0,0},{"manamax_v",120,0,0}}
6	7	6000	210	900	{{"lifemax_v",140,0,0},{"manamax_v",140,0,0}}
6	8	6000	240	900	{{"lifemax_v",160,0,0},{"manamax_v",160,0,0}}
6	9	6000	270	900	{{"lifemax_v",180,0,0},{"manamax_v",180,0,0}}
6	10	6000	300	900	{{"lifemax_v",200,0,0},{"manamax_v",200,0,0}}
6	11	8000	340	1200	{{"lifemax_v",220,0,0},{"manamax_v",220,0,0}}
6	12	8000	380	1200	{{"lifemax_v",240,0,0},{"manamax_v",240,0,0}}
6	13	8000	420	1200	{{"lifemax_v",260,0,0},{"manamax_v",260,0,0}}
6	14	8000	460	1200	{{"lifemax_v",280,0,0},{"manamax_v",280,0,0}}
6	15	8000	500	1200	{{"lifemax_v",300,0,0},{"manamax_v",300,0,0}}
6	16	8000	540	1200	{{"lifemax_v",320,0,0},{"manamax_v",320,0,0}}
6	17	8000	580	1200	{{"lifemax_v",340,0,0},{"manamax_v",340,0,0}}
6	18	8000	620	1200	{{"lifemax_v",360,0,0},{"manamax_v",360,0,0}}
6	19	8000	660	1200	{{"lifemax_v",380,0,0},{"manamax_v",380,0,0}}
6	20	8000	700	1200	{{"lifemax_v",400,0,0},{"manamax_v",400,0,0}}
6	21	12000	760	1800	{{"lifemax_v",430,0,0},{"manamax_v",430,0,0}}
6	22	12000	820	1800	{{"lifemax_v",460,0,0},{"manamax_v",460,0,0}}
6	23	12000	880	1800	{{"lifemax_v",490,0,0},{"manamax_v",490,0,0}}
6	24	12000	940	1800	{{"lifemax_v",520,0,0},{"manamax_v",520,0,0}}
6	25	12000	1000	1800	{{"lifemax_v",550,0,0},{"manamax_v",550,0,0}}
6	26	12000	1060	1800	{{"lifemax_v",580,0,0},{"manamax_v",580,0,0}}
6	27	12000	1120	1800	{{"lifemax_v",610,0,0},{"manamax_v",610,0,0}}
6	28	12000	1180	1800	{{"lifemax_v",640,0,0},{"manamax_v",640,0,0}}
6	29	12000	1240	1800	{{"lifemax_v",670,0,0},{"manamax_v",670,0,0}}
6	30	12000	1300	1800	{{"lifemax_v",700,0,0},{"manamax_v",700,0,0}}
6	31	20000	1400	3000	{{"lifemax_v",737,0,0},{"manamax_v",737,0,0}}
6	32	20000	1500	3000	{{"lifemax_v",774,0,0},{"manamax_v",774,0,0}}
6	33	20000	1600	3000	{{"lifemax_v",811,0,0},{"manamax_v",811,0,0}}
6	34	20000	1700	3000	{{"lifemax_v",848,0,0},{"manamax_v",848,0,0}}
6	35	20000	1800	3000	{{"lifemax_v",885,0,0},{"manamax_v",885,0,0}}
6	36	20000	1900	3000	{{"lifemax_v",922,0,0},{"manamax_v",922,0,0}}
6	37	20000	2000	3000	{{"lifemax_v",959,0,0},{"manamax_v",959,0,0}}
6	38	20000	2100	3000	{{"lifemax_v",996,0,0},{"manamax_v",996,0,0}}
6	39	20000	2200	3000	{{"lifemax_v",1033,0,0},{"manamax_v",1033,0,0}}
6	40	20000	2300	3000	{{"lifemax_v",1070,0,0},{"manamax_v",1070,0,0}}
6	41	32000	2460	4800	{{"lifemax_v",1130,0,0},{"manamax_v",1130,0,0}}
6	42	32000	2620	4800	{{"lifemax_v",1190,0,0},{"manamax_v",1190,0,0}}
6	43	32000	2780	4800	{{"lifemax_v",1250,0,0},{"manamax_v",1250,0,0}}
6	44	32000	2940	4800	{{"lifemax_v",1310,0,0},{"manamax_v",1310,0,0}}
6	45	32000	3100	4800	{{"lifemax_v",1370,0,0},{"manamax_v",1370,0,0}}
6	46	32000	3260	4800	{{"lifemax_v",1430,0,0},{"manamax_v",1430,0,0}}
6	47	32000	3420	4800	{{"lifemax_v",1490,0,0},{"manamax_v",1490,0,0}}
6	48	32000	3580	4800	{{"lifemax_v",1550,0,0},{"manamax_v",1550,0,0}}
6	49	32000	3740	4800	{{"lifemax_v",1610,0,0},{"manamax_v",1610,0,0}}
6	50	32000	3900	4800	{{"lifemax_v",1670,0,0},{"manamax_v",1670,0,0}}
6	51	40000	4100	6000	{{"lifemax_v",1720,0,0},{"manamax_v",1720,0,0}}
6	52	40000	4300	6000	{{"lifemax_v",1770,0,0},{"manamax_v",1770,0,0}}
6	53	40000	4500	6000	{{"lifemax_v",1820,0,0},{"manamax_v",1820,0,0}}
6	54	40000	4700	6000	{{"lifemax_v",1870,0,0},{"manamax_v",1870,0,0}}
6	55	40000	4900	6000	{{"lifemax_v",1920,0,0},{"manamax_v",1920,0,0}}
6	56	40000	5100	6000	{{"lifemax_v",1970,0,0},{"manamax_v",1970,0,0}}
6	57	40000	5300	6000	{{"lifemax_v",2020,0,0},{"manamax_v",2020,0,0}}
6	58	40000	5500	6000	{{"lifemax_v",2070,0,0},{"manamax_v",2070,0,0}}
6	59	40000	5700	6000	{{"lifemax_v",2120,0,0},{"manamax_v",2120,0,0}}
6	60	40000	5900	6000	{{"lifemax_v",2170,0,0},{"manamax_v",2170,0,0}}
6	61	40000	6100	6000	{{"lifemax_v",2220,0,0},{"manamax_v",2220,0,0}}
6	62	40000	6300	6000	{{"lifemax_v",2270,0,0},{"manamax_v",2270,0,0}}
6	63	40000	6500	6000	{{"lifemax_v",2320,0,0},{"manamax_v",2320,0,0}}
6	64	40000	6700	6000	{{"lifemax_v",2370,0,0},{"manamax_v",2370,0,0}}
6	65	40000	6900	6000	{{"lifemax_v",2420,0,0},{"manamax_v",2420,0,0}}
6	66	40000	7100	6000	{{"lifemax_v",2470,0,0},{"manamax_v",2470,0,0}}
6	67	40000	7300	6000	{{"lifemax_v",2520,0,0},{"manamax_v",2520,0,0}}
6	68	40000	7500	6000	{{"lifemax_v",2570,0,0},{"manamax_v",2570,0,0}}
6	69	40000	7700	6000	{{"lifemax_v",2620,0,0},{"manamax_v",2620,0,0}}
6	70	40000	7900	6000	{{"lifemax_v",2670,0,0},{"manamax_v",2670,0,0}}
6	71	40000	8100	6000	{{"lifemax_v",2720,0,0},{"manamax_v",2720,0,0}}
6	72	40000	8300	6000	{{"lifemax_v",2770,0,0},{"manamax_v",2770,0,0}}
6	73	40000	8500	6000	{{"lifemax_v",2820,0,0},{"manamax_v",2820,0,0}}
6	74	40000	8700	6000	{{"lifemax_v",2870,0,0},{"manamax_v",2870,0,0}}
6	75	40000	8900	6000	{{"lifemax_v",2920,0,0},{"manamax_v",2920,0,0}}
6	76	40000	9100	6000	{{"lifemax_v",2970,0,0},{"manamax_v",2970,0,0}}
6	77	40000	9300	6000	{{"lifemax_v",3020,0,0},{"manamax_v",3020,0,0}}
6	78	40000	9500	6000	{{"lifemax_v",3070,0,0},{"manamax_v",3070,0,0}}
6	79	40000	9700	6000	{{"lifemax_v",3120,0,0},{"manamax_v",3120,0,0}}
6	80	40000	9900	6000	{{"lifemax_v",3170,0,0},{"manamax_v",3170,0,0}}
6	81	40000	10100	6000	{{"lifemax_v",3220,0,0},{"manamax_v",3220,0,0}}
6	82	40000	10300	6000	{{"lifemax_v",3270,0,0},{"manamax_v",3270,0,0}}
6	83	40000	10500	6000	{{"lifemax_v",3320,0,0},{"manamax_v",3320,0,0}}
6	84	40000	10700	6000	{{"lifemax_v",3370,0,0},{"manamax_v",3370,0,0}}
6	85	40000	10900	6000	{{"lifemax_v",3420,0,0},{"manamax_v",3420,0,0}}
6	86	40000	11100	6000	{{"lifemax_v",3470,0,0},{"manamax_v",3470,0,0}}
6	87	40000	11300	6000	{{"lifemax_v",3520,0,0},{"manamax_v",3520,0,0}}
6	88	40000	11500	6000	{{"lifemax_v",3570,0,0},{"manamax_v",3570,0,0}}
6	89	40000	11700	6000	{{"lifemax_v",3620,0,0},{"manamax_v",3620,0,0}}
6	90	40000	11900	6000	{{"lifemax_v",3670,0,0},{"manamax_v",3670,0,0}}
6	91	40000	12100	6000	{{"lifemax_v",3720,0,0},{"manamax_v",3720,0,0}}
6	92	40000	12300	6000	{{"lifemax_v",3770,0,0},{"manamax_v",3770,0,0}}
6	93	40000	12500	6000	{{"lifemax_v",3820,0,0},{"manamax_v",3820,0,0}}
6	94	40000	12700	6000	{{"lifemax_v",3870,0,0},{"manamax_v",3870,0,0}}
6	95	40000	12900	6000	{{"lifemax_v",3920,0,0},{"manamax_v",3920,0,0}}
6	96	40000	13100	6000	{{"lifemax_v",3970,0,0},{"manamax_v",3970,0,0}}
6	97	40000	13300	6000	{{"lifemax_v",4020,0,0},{"manamax_v",4020,0,0}}
6	98	40000	13500	6000	{{"lifemax_v",4070,0,0},{"manamax_v",4070,0,0}}
6	99	40000	13700	6000	{{"lifemax_v",4120,0,0},{"manamax_v",4120,0,0}}
6	100	40000	13900	6000	{{"lifemax_v",4170,0,0},{"manamax_v",4170,0,0}}
6	101	40000	14100	6000	{{"lifemax_v",4220,0,0},{"manamax_v",4220,0,0}}
6	102	40000	14300	6000	{{"lifemax_v",4270,0,0},{"manamax_v",4270,0,0}}
6	103	40000	14500	6000	{{"lifemax_v",4320,0,0},{"manamax_v",4320,0,0}}
6	104	40000	14700	6000	{{"lifemax_v",4370,0,0},{"manamax_v",4370,0,0}}
6	105	40000	14900	6000	{{"lifemax_v",4420,0,0},{"manamax_v",4420,0,0}}
6	106	40000	15100	6000	{{"lifemax_v",4470,0,0},{"manamax_v",4470,0,0}}
6	107	40000	15300	6000	{{"lifemax_v",4520,0,0},{"manamax_v",4520,0,0}}
6	108	40000	15500	6000	{{"lifemax_v",4570,0,0},{"manamax_v",4570,0,0}}
6	109	40000	15700	6000	{{"lifemax_v",4620,0,0},{"manamax_v",4620,0,0}}
6	110	40000	15900	6000	{{"lifemax_v",4670,0,0},{"manamax_v",4670,0,0}}
6	111	40000	16100	6000	{{"lifemax_v",4720,0,0},{"manamax_v",4720,0,0}}
6	112	40000	16300	6000	{{"lifemax_v",4770,0,0},{"manamax_v",4770,0,0}}
6	113	40000	16500	6000	{{"lifemax_v",4820,0,0},{"manamax_v",4820,0,0}}
6	114	40000	16700	6000	{{"lifemax_v",4870,0,0},{"manamax_v",4870,0,0}}
6	115	40000	16900	6000	{{"lifemax_v",4920,0,0},{"manamax_v",4920,0,0}}
6	116	40000	17100	6000	{{"lifemax_v",4970,0,0},{"manamax_v",4970,0,0}}
6	117	40000	17300	6000	{{"lifemax_v",5020,0,0},{"manamax_v",5020,0,0}}
6	118	40000	17500	6000	{{"lifemax_v",5070,0,0},{"manamax_v",5070,0,0}}
6	119	40000	17700	6000	{{"lifemax_v",5120,0,0},{"manamax_v",5120,0,0}}
6	120	40000	17900	6000	{{"lifemax_v",5170,0,0},{"manamax_v",5170,0,0}}
6	121	40000	18100	6000	{{"lifemax_v",5220,0,0},{"manamax_v",5220,0,0}}
6	122	40000	18300	6000	{{"lifemax_v",5270,0,0},{"manamax_v",5270,0,0}}
6	123	40000	18500	6000	{{"lifemax_v",5320,0,0},{"manamax_v",5320,0,0}}
6	124	40000	18700	6000	{{"lifemax_v",5370,0,0},{"manamax_v",5370,0,0}}
6	125	40000	18900	6000	{{"lifemax_v",5420,0,0},{"manamax_v",5420,0,0}}
6	126	40000	19100	6000	{{"lifemax_v",5470,0,0},{"manamax_v",5470,0,0}}
6	127	40000	19300	6000	{{"lifemax_v",5520,0,0},{"manamax_v",5520,0,0}}
6	128	40000	19500	6000	{{"lifemax_v",5570,0,0},{"manamax_v",5570,0,0}}
6	129	40000	19700	6000	{{"lifemax_v",5620,0,0},{"manamax_v",5620,0,0}}
6	130	40000	19900	6000	{{"lifemax_v",5670,0,0},{"manamax_v",5670,0,0}}
6	131	40000	20100	6000	{{"lifemax_v",5720,0,0},{"manamax_v",5720,0,0}}
6	132	40000	20300	6000	{{"lifemax_v",5770,0,0},{"manamax_v",5770,0,0}}
6	133	40000	20500	6000	{{"lifemax_v",5820,0,0},{"manamax_v",5820,0,0}}
6	134	40000	20700	6000	{{"lifemax_v",5870,0,0},{"manamax_v",5870,0,0}}
6	135	40000	20900	6000	{{"lifemax_v",5920,0,0},{"manamax_v",5920,0,0}}
6	136	40000	21100	6000	{{"lifemax_v",5970,0,0},{"manamax_v",5970,0,0}}
6	137	40000	21300	6000	{{"lifemax_v",6020,0,0},{"manamax_v",6020,0,0}}
6	138	40000	21500	6000	{{"lifemax_v",6070,0,0},{"manamax_v",6070,0,0}}
6	139	40000	21700	6000	{{"lifemax_v",6120,0,0},{"manamax_v",6120,0,0}}
6	140	40000	21900	6000	{{"lifemax_v",6170,0,0},{"manamax_v",6170,0,0}}
6	141	40000	22100	6000	{{"lifemax_v",6220,0,0},{"manamax_v",6220,0,0}}
6	142	40000	22300	6000	{{"lifemax_v",6270,0,0},{"manamax_v",6270,0,0}}
6	143	40000	22500	6000	{{"lifemax_v",6320,0,0},{"manamax_v",6320,0,0}}
6	144	40000	22700	6000	{{"lifemax_v",6370,0,0},{"manamax_v",6370,0,0}}
6	145	40000	22900	6000	{{"lifemax_v",6420,0,0},{"manamax_v",6420,0,0}}
6	146	40000	23100	6000	{{"lifemax_v",6470,0,0},{"manamax_v",6470,0,0}}
6	147	40000	23300	6000	{{"lifemax_v",6520,0,0},{"manamax_v",6520,0,0}}
6	148	40000	23500	6000	{{"lifemax_v",6570,0,0},{"manamax_v",6570,0,0}}
6	149	40000	23700	6000	{{"lifemax_v",6620,0,0},{"manamax_v",6620,0,0}}
6	150	40000	23900	6000	{{"lifemax_v",6670,0,0},{"manamax_v",6670,0,0}}
6	151	40000	24100	6000	{{"lifemax_v",6720,0,0},{"manamax_v",6720,0,0}}
6	152	40000	24300	6000	{{"lifemax_v",6770,0,0},{"manamax_v",6770,0,0}}
6	153	40000	24500	6000	{{"lifemax_v",6820,0,0},{"manamax_v",6820,0,0}}
6	154	40000	24700	6000	{{"lifemax_v",6870,0,0},{"manamax_v",6870,0,0}}
6	155	40000	24900	6000	{{"lifemax_v",6920,0,0},{"manamax_v",6920,0,0}}
6	156	40000	25100	6000	{{"lifemax_v",6970,0,0},{"manamax_v",6970,0,0}}
6	157	40000	25300	6000	{{"lifemax_v",7020,0,0},{"manamax_v",7020,0,0}}
6	158	40000	25500	6000	{{"lifemax_v",7070,0,0},{"manamax_v",7070,0,0}}
6	159	40000	25700	6000	{{"lifemax_v",7120,0,0},{"manamax_v",7120,0,0}}
6	160	40000	25900	6000	{{"lifemax_v",7170,0,0},{"manamax_v",7170,0,0}}
6	161	40000	26100	6000	{{"lifemax_v",7220,0,0},{"manamax_v",7220,0,0}}
6	162	40000	26300	6000	{{"lifemax_v",7270,0,0},{"manamax_v",7270,0,0}}
6	163	40000	26500	6000	{{"lifemax_v",7320,0,0},{"manamax_v",7320,0,0}}
6	164	40000	26700	6000	{{"lifemax_v",7370,0,0},{"manamax_v",7370,0,0}}
6	165	40000	26900	6000	{{"lifemax_v",7420,0,0},{"manamax_v",7420,0,0}}
6	166	40000	27100	6000	{{"lifemax_v",7470,0,0},{"manamax_v",7470,0,0}}
6	167	40000	27300	6000	{{"lifemax_v",7520,0,0},{"manamax_v",7520,0,0}}
6	168	40000	27500	6000	{{"lifemax_v",7570,0,0},{"manamax_v",7570,0,0}}
6	169	40000	27700	6000	{{"lifemax_v",7620,0,0},{"manamax_v",7620,0,0}}
6	170	40000	27900	6000	{{"lifemax_v",7670,0,0},{"manamax_v",7670,0,0}}
6	171	40000	28100	6000	{{"lifemax_v",7720,0,0},{"manamax_v",7720,0,0}}
6	172	40000	28300	6000	{{"lifemax_v",7770,0,0},{"manamax_v",7770,0,0}}
6	173	40000	28500	6000	{{"lifemax_v",7820,0,0},{"manamax_v",7820,0,0}}
6	174	40000	28700	6000	{{"lifemax_v",7870,0,0},{"manamax_v",7870,0,0}}
6	175	40000	28900	6000	{{"lifemax_v",7920,0,0},{"manamax_v",7920,0,0}}
6	176	40000	29100	6000	{{"lifemax_v",7970,0,0},{"manamax_v",7970,0,0}}
6	177	40000	29300	6000	{{"lifemax_v",8020,0,0},{"manamax_v",8020,0,0}}
6	178	40000	29500	6000	{{"lifemax_v",8070,0,0},{"manamax_v",8070,0,0}}
6	179	40000	29700	6000	{{"lifemax_v",8120,0,0},{"manamax_v",8120,0,0}}
6	180	40000	29900	6000	{{"lifemax_v",8170,0,0},{"manamax_v",8170,0,0}}
6	181	40000	30100	6000	{{"lifemax_v",8220,0,0},{"manamax_v",8220,0,0}}
6	182	40000	30300	6000	{{"lifemax_v",8270,0,0},{"manamax_v",8270,0,0}}
6	183	40000	30500	6000	{{"lifemax_v",8320,0,0},{"manamax_v",8320,0,0}}
6	184	40000	30700	6000	{{"lifemax_v",8370,0,0},{"manamax_v",8370,0,0}}
6	185	40000	30900	6000	{{"lifemax_v",8420,0,0},{"manamax_v",8420,0,0}}
6	186	40000	31100	6000	{{"lifemax_v",8470,0,0},{"manamax_v",8470,0,0}}
6	187	40000	31300	6000	{{"lifemax_v",8520,0,0},{"manamax_v",8520,0,0}}
6	188	40000	31500	6000	{{"lifemax_v",8570,0,0},{"manamax_v",8570,0,0}}
6	189	40000	31700	6000	{{"lifemax_v",8620,0,0},{"manamax_v",8620,0,0}}
6	190	40000	31900	6000	{{"lifemax_v",8670,0,0},{"manamax_v",8670,0,0}}
6	191	40000	32100	6000	{{"lifemax_v",8720,0,0},{"manamax_v",8720,0,0}}
6	192	40000	32300	6000	{{"lifemax_v",8770,0,0},{"manamax_v",8770,0,0}}
6	193	40000	32500	6000	{{"lifemax_v",8820,0,0},{"manamax_v",8820,0,0}}
6	194	40000	32700	6000	{{"lifemax_v",8870,0,0},{"manamax_v",8870,0,0}}
6	195	40000	32900	6000	{{"lifemax_v",8920,0,0},{"manamax_v",8920,0,0}}
6	196	40000	33100	6000	{{"lifemax_v",8970,0,0},{"manamax_v",8970,0,0}}
6	197	40000	33300	6000	{{"lifemax_v",9020,0,0},{"manamax_v",9020,0,0}}
6	198	40000	33500	6000	{{"lifemax_v",9070,0,0},{"manamax_v",9070,0,0}}
6	199	40000	33700	6000	{{"lifemax_v",9120,0,0},{"manamax_v",9120,0,0}}
6	200	40000	33900	6000	{{"lifemax_v",9170,0,0},{"manamax_v",9170,0,0}}
6	201	40000	34100	6000	{{"lifemax_v",9220,0,0},{"manamax_v",9220,0,0}}
6	202	40000	34300	6000	{{"lifemax_v",9270,0,0},{"manamax_v",9270,0,0}}
6	203	40000	34500	6000	{{"lifemax_v",9320,0,0},{"manamax_v",9320,0,0}}
6	204	40000	34700	6000	{{"lifemax_v",9370,0,0},{"manamax_v",9370,0,0}}
6	205	40000	34900	6000	{{"lifemax_v",9420,0,0},{"manamax_v",9420,0,0}}
6	206	40000	35100	6000	{{"lifemax_v",9470,0,0},{"manamax_v",9470,0,0}}
6	207	40000	35300	6000	{{"lifemax_v",9520,0,0},{"manamax_v",9520,0,0}}
6	208	40000	35500	6000	{{"lifemax_v",9570,0,0},{"manamax_v",9570,0,0}}
6	209	40000	35700	6000	{{"lifemax_v",9620,0,0},{"manamax_v",9620,0,0}}
6	210	40000	35900	6000	{{"lifemax_v",9670,0,0},{"manamax_v",9670,0,0}}
6	211	40000	36100	6000	{{"lifemax_v",9720,0,0},{"manamax_v",9720,0,0}}
6	212	40000	36300	6000	{{"lifemax_v",9770,0,0},{"manamax_v",9770,0,0}}
6	213	40000	36500	6000	{{"lifemax_v",9820,0,0},{"manamax_v",9820,0,0}}
6	214	40000	36700	6000	{{"lifemax_v",9870,0,0},{"manamax_v",9870,0,0}}
6	215	40000	36900	6000	{{"lifemax_v",9920,0,0},{"manamax_v",9920,0,0}}
6	216	40000	37100	6000	{{"lifemax_v",9970,0,0},{"manamax_v",9970,0,0}}
6	217	40000	37300	6000	{{"lifemax_v",10020,0,0},{"manamax_v",10020,0,0}}
6	218	40000	37500	6000	{{"lifemax_v",10070,0,0},{"manamax_v",10070,0,0}}
6	219	40000	37700	6000	{{"lifemax_v",10120,0,0},{"manamax_v",10120,0,0}}
6	220	40000	37900	6000	{{"lifemax_v",10170,0,0},{"manamax_v",10170,0,0}}
6	221	40000	38100	6000	{{"lifemax_v",10220,0,0},{"manamax_v",10220,0,0}}
6	222	40000	38300	6000	{{"lifemax_v",10270,0,0},{"manamax_v",10270,0,0}}
6	223	40000	38500	6000	{{"lifemax_v",10320,0,0},{"manamax_v",10320,0,0}}
6	224	40000	38700	6000	{{"lifemax_v",10370,0,0},{"manamax_v",10370,0,0}}
6	225	40000	38900	6000	{{"lifemax_v",10420,0,0},{"manamax_v",10420,0,0}}
6	226	40000	39100	6000	{{"lifemax_v",10470,0,0},{"manamax_v",10470,0,0}}
