nId	szShopType	nItemId	nSeries	bBind	szPrevWareId	szOpenTimeStr	szEndTimeStr	nLimitRule	szLimitParam	nPrice	szCurrencyType	szItemType	szOpenTimeFrame	szEndTimeFrame	szTimeFrame1	szTimeFrame2	nMonthCardLimit	nOfficialLimit
1692	Npc	5233	3	1				0		0	Coin						0	0
1693	Npc	5234	3	1				0		0	Coin						0	0
1694	Npc	5235	3	1				0		0	Coin						0	0
1695	Npc	5236	3	1				0		0	Coin						0	0
1696	Npc	5345	3	1				0		0	Coin						0	0
1697	Npc	5346	3	1				0		0	Coin						0	0
1698	Npc	5347	3	1				0		0	Coin						0	0
1699	Npc	5348	3	1				0		0	Coin						0	0
1700	Npc	5349	3	1				0		0	Coin						0	0
1701	Npc	5350	3	1				0		0	Coin						0	0
1702	Npc	5351	3	1				0		0	Coin						0	0
1703	Npc	5352	3	1				0		0	Coin						0	0
1704	Npc	5353	3	1				0		0	Coin						0	0
1705	Npc	5354	3	1				0		0	Coin						0	0
1706	Npc	5355	3	1				0		0	Coin						0	0
1707	Npc	5356	3	1				0		0	Coin						0	0
1708	Npc	5465	3	1				0		0	Coin						0	0
1709	Npc	5466	3	1				0		0	Coin						0	0
1710	Npc	5467	3	1				0		0	Coin						0	0
1711	Npc	5468	3	1				0		0	Coin						0	0
1712	Npc	5469	3	1				0		0	Coin						0	0
1713	Npc	5470	3	1				0		0	Coin						0	0
1714	Npc	5471	3	1				0		0	Coin						0	0
1715	Npc	5472	3	1				0		0	Coin						0	0
1716	Npc	5473	3	1				0		0	Coin						0	0
1717	Npc	5474	3	1				0		0	Coin						0	0
1718	Npc	5475	3	1				0		0	Coin						0	0
1719	Npc	5476	3	1				0		0	Coin						0	0
1720	Npc	5261	1	1				0		0	Coin						0	0
1721	Npc	5262	1	1				0		0	Coin						0	0
1722	Npc	5263	1	1				0		0	Coin						0	0
1723	Npc	5264	1	1				0		0	Coin						0	0
1724	Npc	5265	1	1				0		0	Coin						0	0
1725	Npc	5266	1	1				0		0	Coin						0	0
1726	Npc	5267	1	1				0		0	Coin						0	0
1727	Npc	5268	1	1				0		0	Coin						0	0
1728	Npc	5269	1	1				0		0	Coin						0	0
1729	Npc	5270	1	1				0		0	Coin						0	0
1730	Npc	5271	1	1				0		0	Coin						0	0
1731	Npc	5272	1	1				0		0	Coin						0	0
1732	Npc	5381	1	1				0		0	Coin						0	0
1733	Npc	5382	1	1				0		0	Coin						0	0
1734	Npc	5383	1	1				0		0	Coin						0	0
1735	Npc	5384	1	1				0		0	Coin						0	0
1736	Npc	5385	1	1				0		0	Coin						0	0
1737	Npc	5386	1	1				0		0	Coin						0	0
1738	Npc	5387	1	1				0		0	Coin						0	0
1739	Npc	5388	1	1				0		0	Coin						0	0
1740	Npc	5389	1	1				0		0	Coin						0	0
1741	Npc	5390	1	1				0		0	Coin						0	0
1742	Npc	5391	1	1				0		0	Coin						0	0
1743	Npc	5392	1	1				0		0	Coin						0	0
1744	Npc	5501	1	1				0		0	Coin						0	0
1745	Npc	5502	1	1				0		0	Coin						0	0
1746	Npc	5503	1	1				0		0	Coin						0	0
1747	Npc	5504	1	1				0		0	Coin						0	0
1748	Npc	5505	1	1				0		0	Coin						0	0
1749	Npc	5506	1	1				0		0	Coin						0	0
1750	Npc	5507	1	1				0		0	Coin						0	0
1751	Npc	5508	1	1				0		0	Coin						0	0
1752	Npc	5509	1	1				0		0	Coin						0	0
1753	Npc	5510	1	1				0		0	Coin						0	0
1754	Npc	5511	1	1				0		0	Coin						0	0
1755	Npc	5512	1	1				0		0	Coin						0	0
1756	Npc	5267	1	1				0		0	Coin						0	0
1757	Npc	5268	1	1				0		0	Coin						0	0
1758	Npc	5269	1	1				0		0	Coin						0	0
1759	Npc	5270	1	1				0		0	Coin						0	0
1760	Npc	5271	1	1				0		0	Coin						0	0
1761	Npc	5272	1	1				0		0	Coin						0	0
1762	Npc	5387	1	1				0		0	Coin						0	0
1763	Npc	5388	1	1				0		0	Coin						0	0
1764	Npc	5389	1	1				0		0	Coin						0	0
1765	Npc	5390	1	1				0		0	Coin						0	0
1766	Npc	5391	1	1				0		0	Coin						0	0
1767	Npc	5392	1	1				0		0	Coin						0	0
1768	Npc	5507	1	1				0		0	Coin						0	0
1769	Npc	5508	1	1				0		0	Coin						0	0
1770	Npc	5509	1	1				0		0	Coin						0	0
1771	Npc	5510	1	1				0		0	Coin						0	0
1772	Npc	5511	1	1				0		0	Coin						0	0
1773	Npc	5512	1	1				0		0	Coin						0	0
1774	Npc	5285	2	1				0		0	Coin						0	0
1775	Npc	5286	2	1				0		0	Coin						0	0
1776	Npc	5287	2	1				0		0	Coin						0	0
1777	Npc	5288	2	1				0		0	Coin						0	0
1778	Npc	5289	2	1				0		0	Coin						0	0
1779	Npc	5290	2	1				0		0	Coin						0	0
1780	Npc	5291	2	1				0		0	Coin						0	0
1781	Npc	5292	2	1				0		0	Coin						0	0
1782	Npc	5293	2	1				0		0	Coin						0	0
1783	Npc	5294	2	1				0		0	Coin						0	0
1784	Npc	5295	2	1				0		0	Coin						0	0
1785	Npc	5296	2	1				0		0	Coin						0	0
1786	Npc	5405	2	1				0		0	Coin						0	0
1787	Npc	5406	2	1				0		0	Coin						0	0
1788	Npc	5407	2	1				0		0	Coin						0	0
1789	Npc	5408	2	1				0		0	Coin						0	0
1790	Npc	5409	2	1				0		0	Coin						0	0
1791	Npc	5410	2	1				0		0	Coin						0	0
1792	Npc	5411	2	1				0		0	Coin						0	0
1793	Npc	5412	2	1				0		0	Coin						0	0
1794	Npc	5413	2	1				0		0	Coin						0	0
1795	Npc	5414	2	1				0		0	Coin						0	0
1796	Npc	5415	2	1				0		0	Coin						0	0
1797	Npc	5416	2	1				0		0	Coin						0	0
1798	Npc	5525	2	1				0		0	Coin						0	0
1799	Npc	5526	2	1				0		0	Coin						0	0
1800	Npc	5527	2	1				0		0	Coin						0	0
1801	Npc	5528	2	1				0		0	Coin						0	0
1802	Npc	5529	2	1				0		0	Coin						0	0
1803	Npc	5530	2	1				0		0	Coin						0	0
1804	Npc	5531	2	1				0		0	Coin						0	0
1805	Npc	5532	2	1				0		0	Coin						0	0
1806	Npc	5533	2	1				0		0	Coin						0	0
1807	Npc	5534	2	1				0		0	Coin						0	0
1808	Npc	5535	2	1				0		0	Coin						0	0
1809	Npc	5536	2	1				0		0	Coin						0	0
1810	Npc	5309	4	1				0		0	Coin						0	0
1811	Npc	5310	4	1				0		0	Coin						0	0
1812	Npc	5311	4	1				0		0	Coin						0	0
1813	Npc	5312	4	1				0		0	Coin						0	0
1814	Npc	5313	4	1				0		0	Coin						0	0
1815	Npc	5314	4	1				0		0	Coin						0	0
1816	Npc	5315	4	1				0		0	Coin						0	0
1817	Npc	5316	4	1				0		0	Coin						0	0
1818	Npc	5317	4	1				0		0	Coin						0	0
1819	Npc	5318	4	1				0		0	Coin						0	0
1820	Npc	5319	4	1				0		0	Coin						0	0
1821	Npc	5320	4	1				0		0	Coin						0	0
1822	Npc	5429	4	1				0		0	Coin						0	0
1823	Npc	5430	4	1				0		0	Coin						0	0
1824	Npc	5431	4	1				0		0	Coin						0	0
1825	Npc	5432	4	1				0		0	Coin						0	0
1826	Npc	5433	4	1				0		0	Coin						0	0
1827	Npc	5434	4	1				0		0	Coin						0	0
1828	Npc	5435	4	1				0		0	Coin						0	0
1829	Npc	5436	4	1				0		0	Coin						0	0
1830	Npc	5437	4	1				0		0	Coin						0	0
1831	Npc	5438	4	1				0		0	Coin						0	0
1832	Npc	5439	4	1				0		0	Coin						0	0
1833	Npc	5440	4	1				0		0	Coin						0	0
1834	Npc	5549	4	1				0		0	Coin						0	0
1835	Npc	5550	4	1				0		0	Coin						0	0
1836	Npc	5551	4	1				0		0	Coin						0	0
1837	Npc	5552	4	1				0		0	Coin						0	0
1838	Npc	5553	4	1				0		0	Coin						0	0
1839	Npc	5554	4	1				0		0	Coin						0	0
1840	Npc	5555	4	1				0		0	Coin						0	0
1841	Npc	5556	4	1				0		0	Coin						0	0
1842	Npc	5557	4	1				0		0	Coin						0	0
1843	Npc	5558	4	1				0		0	Coin						0	0
1844	Npc	5559	4	1				0		0	Coin						0	0
1845	Npc	5560	4	1				0		0	Coin						0	0
1846	Npc	3788	1	0				0		0	Coin						0	0
1847	Npc	3789	1	0				0		0	Coin						0	0
1848	Npc	3790	1	0				0		0	Coin						0	0
1849	Npc	3791	1	0				0		0	Coin						0	0
1850	Npc	3792	1	0				0		0	Coin						0	0
1851	Npc	3788	2	0				0		0	Coin						0	0
1852	Npc	3789	2	0				0		0	Coin						0	0
1853	Npc	3790	2	0				0		0	Coin						0	0
1854	Npc	3791	2	0				0		0	Coin						0	0
1855	Npc	3792	2	0				0		0	Coin						0	0
1856	Npc	3788	3	0				0		0	Coin						0	0
1857	Npc	3789	3	0				0		0	Coin						0	0
1858	Npc	3790	3	0				0		0	Coin						0	0
1859	Npc	3791	3	0				0		0	Coin						0	0
1860	Npc	3792	3	0				0		0	Coin						0	0
1861	Npc	3788	4	0				0		0	Coin						0	0
1862	Npc	3789	4	0				0		0	Coin						0	0
1863	Npc	3790	4	0				0		0	Coin						0	0
1864	Npc	3791	4	0				0		0	Coin						0	0
1865	Npc	3792	4	0				0		0	Coin						0	0
1866	Npc	3788	5	0				0		0	Coin						0	0
1867	Npc	3789	5	0				0		0	Coin						0	0
1868	Npc	3790	5	0				0		0	Coin						0	0
1869	Npc	3791	5	0				0		0	Coin						0	0
1870	Npc	3792	5	0				0		0	Coin						0	0
1871	Npc	3854	1	0				0		0	Coin						0	0
1872	Npc	3855	1	0				0		0	Coin						0	0
1873	Npc	3856	1	0				0		0	Coin						0	0
1874	Npc	3857	1	0				0		0	Coin						0	0
1875	Npc	3858	1	0				0		0	Coin						0	0
1876	Npc	3854	2	0				0		0	Coin						0	0
1877	Npc	3855	2	0				0		0	Coin						0	0
1878	Npc	3856	2	0				0		0	Coin						0	0
1879	Npc	3857	2	0				0		0	Coin						0	0
1880	Npc	3858	2	0				0		0	Coin						0	0
1881	Npc	3854	3	0				0		0	Coin						0	0
1882	Npc	3855	3	0				0		0	Coin						0	0
1883	Npc	3856	3	0				0		0	Coin						0	0
1884	Npc	3857	3	0				0		0	Coin						0	0
1885	Npc	3858	3	0				0		0	Coin						0	0
1886	Npc	3854	4	0				0		0	Coin						0	0
1887	Npc	3855	4	0				0		0	Coin						0	0
1888	Npc	3856	4	0				0		0	Coin						0	0
1889	Npc	3857	4	0				0		0	Coin						0	0
1890	Npc	3858	4	0				0		0	Coin						0	0
1891	Npc	3854	5	0				0		0	Coin						0	0
1892	Npc	3855	5	0				0		0	Coin						0	0
1893	Npc	3856	5	0				0		0	Coin						0	0
1894	Npc	3857	5	0				0		0	Coin						0	0
1895	Npc	3858	5	0				0		0	Coin						0	0
1896	Npc	3800	1	0				0		0	Coin						0	0
1897	Npc	3801	1	0				0		0	Coin						0	0
1898	Npc	3802	1	0				0		0	Coin						0	0
1899	Npc	3803	1	0				0		0	Coin						0	0
1900	Npc	3804	1	0				0		0	Coin						0	0
1901	Npc	3800	2	0				0		0	Coin						0	0
1902	Npc	3801	2	0				0		0	Coin						0	0
1903	Npc	3802	2	0				0		0	Coin						0	0
1904	Npc	3803	2	0				0		0	Coin						0	0
1905	Npc	3804	2	0				0		0	Coin						0	0
1906	Npc	3800	3	0				0		0	Coin						0	0
1907	Npc	3801	3	0				0		0	Coin						0	0
1908	Npc	3802	3	0				0		0	Coin						0	0
1909	Npc	3803	3	0				0		0	Coin						0	0
1910	Npc	3804	3	0				0		0	Coin						0	0
1911	Npc	3800	4	0				0		0	Coin						0	0
1912	Npc	3801	4	0				0		0	Coin						0	0
1913	Npc	3802	4	0				0		0	Coin						0	0
1914	Npc	3803	4	0				0		0	Coin						0	0
1915	Npc	3804	4	0				0		0	Coin						0	0
1916	Npc	3800	5	0				0		0	Coin						0	0
1917	Npc	3801	5	0				0		0	Coin						0	0
1918	Npc	3802	5	0				0		0	Coin						0	0
1919	Npc	3803	5	0				0		0	Coin						0	0
1920	Npc	3804	5	0				0		0	Coin						0	0
1921	Npc	3810	1	0				0		0	Coin						0	0
1922	Npc	3811	1	0				0		0	Coin						0	0
1923	Npc	3812	1	0				0		0	Coin						0	0
1924	Npc	3813	1	0				0		0	Coin						0	0
1925	Npc	3814	1	0				0		0	Coin						0	0
1926	Npc	3810	2	0				0		0	Coin						0	0
1927	Npc	3811	2	0				0		0	Coin						0	0
1928	Npc	3812	2	0				0		0	Coin						0	0
1929	Npc	3813	2	0				0		0	Coin						0	0
1930	Npc	3814	2	0				0		0	Coin						0	0
1931	Npc	3810	3	0				0		0	Coin						0	0
1932	Npc	3811	3	0				0		0	Coin						0	0
1933	Npc	3812	3	0				0		0	Coin						0	0
1934	Npc	3813	3	0				0		0	Coin						0	0
1935	JinDingShop	3814	3	0				0		0	Coin						0	0
1936	JinDingShop	3810	4	0				0		0	Coin						0	0
1937	JinDingShop	3811	4	0				0		0	Coin						0	0
1938	JinDingShop	3812	4	0				0		0	Coin						0	0
1939	JinDingShop	3813	4	0				0		0	Coin						0	0
1940	JinDingShop	3814	4	0				0		0	Coin						0	0
1941	JinDingShop	3810	5	0				0		0	Coin						0	0
1942	JinDingShop	3811	5	0				0		0	Coin						0	0
1943	Npc	3812	5	0				0		0	Coin						0	0
1944	Npc	3813	5	0				0		0	Coin						0	0
1945	Npc	3814	5	0				0		0	Coin						0	0
1946	Npc	3141	1	0				0		0	Coin						0	0
1947	Npc	3142	1	0				0		0	Coin						0	0
1948	Npc	3143	1	0				0		0	Coin						0	0
1949	Npc	3144	1	0				0		0	Coin						0	0
1950	Npc	3145	1	0				0		0	Coin						0	0
1951	Npc	3141	2	0				0		0	Coin						0	0
1952	Npc	3142	2	0				0		0	Coin						0	0
1953	Npc	3143	2	0				0		0	Coin						0	0
1954	Npc	3144	2	0				0		0	Coin						0	0
1955	Npc	3145	2	0				0		0	Coin						0	0
1956	Npc	3141	3	0				0		0	Coin						0	0
1957	Npc	3142	3	0				0		0	Coin						0	0
1958	Npc	3143	3	0				0		0	Coin						0	0
1959	Npc	3144	3	0				0		0	Coin						0	0
1960	Npc	3145	3	0				0		0	Coin						0	0
1961	Npc	3141	4	0				0		0	Coin						0	0
1962	Npc	3142	4	0				0		0	Coin						0	0
1963	Npc	3143	4	0				0		0	Coin						0	0
1964	Npc	3144	4	0				0		0	Coin						0	0
1965	Npc	3145	4	0				0		0	Coin						0	0
1966	Npc	3141	5	0				0		0	Coin						0	0
1967	Npc	3142	5	0				0		0	Coin						0	0
1968	Npc	3143	5	0				0		0	Coin						0	0
1969	Npc	3144	5	0				0		0	Coin						0	0
1970	Npc	3145	5	0				0		0	Coin						0	0
1971	Npc	7275	2	1				0		0	Coin						0	0
1972	Npc	7276	2	1				0		0	Coin						0	0
1973	Npc	7277	2	1				0		0	Coin						0	0
1974	Npc	7278	2	1				0		0	Coin						0	0
1975	Npc	7279	2	1				0		0	Coin						0	0
1976	Npc	7280	2	1				0		0	Coin						0	0
1977	Npc	7281	2	1				0		0	Coin						0	0
1978	Npc	7282	2	1				0		0	Coin						0	0
1979	Npc	7283	2	1				0		0	Coin						0	0
1980	Npc	7284	2	1				0		0	Coin						0	0
1981	Npc	7285	2	1				0		0	Coin						0	0
1982	Npc	7286	2	1				0		0	Coin						0	0
1983	Npc	7287	5	1				0		0	Coin						0	0
1984	Npc	7288	5	1				0		0	Coin						0	0
1985	Npc	7289	5	1				0		0	Coin						0	0
1986	Npc	7290	5	1				0		0	Coin						0	0
1987	Npc	7291	5	1				0		0	Coin						0	0
1988	Npc	7292	5	1				0		0	Coin						0	0
1989	Npc	7293	5	1				0		0	Coin						0	0
1990	Npc	7294	5	1				0		0	Coin						0	0
1991	Npc	7295	5	1				0		0	Coin						0	0
1992	Npc	7296	5	1				0		0	Coin						0	0
1993	Npc	7297	5	1				0		0	Coin						0	0
1994	Npc	7298	5	1				0		0	Coin						0	0
1995	Npc	7299	4	1				0		0	Coin						0	0
1996	Npc	7300	4	1				0		0	Coin						0	0
1997	Npc	7301	4	1				0		0	Coin						0	0
1998	Npc	7302	4	1				0		0	Coin						0	0
1999	Npc	7303	4	1				0		0	Coin						0	0
2000	Npc	7304	4	1				0		0	Coin						0	0
2001	Npc	7305	4	1				0		0	Coin						0	0
2002	Npc	7306	4	1				0		0	Coin						0	0
2003	Npc	7307	4	1				0		0	Coin						0	0
2004	Npc	7308	4	1				0		0	Coin						0	0
2005	Npc	7309	4	1				0		0	Coin						0	0
2006	Npc	7310	4	1				0		0	Coin						0	0
2007	Npc	7311	1	1				0		0	Coin						0	0
2008	Npc	7312	1	1				0		0	Coin						0	0
2009	Npc	7313	1	1				0		0	Coin						0	0
2010	Npc	7314	1	1				0		0	Coin						0	0
2011	Npc	7315	1	1				0		0	Coin						0	0
2012	Npc	7316	1	1				0		0	Coin						0	0
2013	Npc	7317	1	1				0		0	Coin						0	0
2014	Npc	7318	1	1				0		0	Coin						0	0
2015	Npc	7319	1	1				0		0	Coin						0	0
2016	Npc	7320	1	1				0		0	Coin						0	0
2017	Npc	7321	1	1				0		0	Coin						0	0
2018	Npc	7322	1	1				0		0	Coin						0	0
2019	Npc	7323	3	1				0		0	Coin						0	0
2020	Npc	7324	3	1				0		0	Coin						0	0
2021	Npc	7325	3	1				0		0	Coin						0	0
2022	Npc	7326	3	1				0		0	Coin						0	0
2023	Npc	7327	3	1				0		0	Coin						0	0
2024	Npc	7328	3	1				0		0	Coin						0	0
2025	Npc	7329	3	1				0		0	Coin						0	0
2026	Npc	7330	3	1				0		0	Coin						0	0
2027	Npc	7331	3	1				0		0	Coin						0	0
2028	Npc	7332	3	1				0		0	Coin						0	0
2029	Npc	7333	3	1				0		0	Coin						0	0
2030	Npc	7334	3	1				0		0	Coin						0	0
2031	Npc	7335	2	1				0		0	Coin						0	0
2032	Npc	7336	2	1				0		0	Coin						0	0
2033	Npc	7337	2	1				0		0	Coin						0	0
2034	Npc	7338	2	1				0		0	Coin						0	0
2035	Npc	7339	2	1				0		0	Coin						0	0
2036	Npc	7340	2	1				0		0	Coin						0	0
2037	Npc	7341	2	1				0		0	Coin						0	0
2038	Npc	7342	2	1				0		0	Coin						0	0
2039	Npc	7343	2	1				0		0	Coin						0	0
2040	Npc	7344	2	1				0		0	Coin						0	0
2041	Npc	7345	2	1				0		0	Coin						0	0
2042	Npc	7346	2	1				0		0	Coin						0	0
2043	Npc	7347	5	1				0		0	Coin						0	0
2044	Npc	7348	5	1				0		0	Coin						0	0
2045	Npc	7349	5	1				0		0	Coin						0	0
2046	Npc	7350	5	1				0		0	Coin						0	0
2047	Npc	7351	5	1				0		0	Coin						0	0
2048	Npc	7352	5	1				0		0	Coin						0	0
2049	Npc	7353	5	1				0		0	Coin						0	0
2050	Npc	7354	5	1				0		0	Coin						0	0
2051	Npc	7355	5	1				0		0	Coin						0	0
2052	Npc	7356	5	1				0		0	Coin						0	0
2053	Npc	7357	5	1				0		0	Coin						0	0
2054	Npc	7358	5	1				0		0	Coin						0	0
2055	Npc	7359	4	1				0		0	Coin						0	0
2056	Npc	7360	4	1				0		0	Coin						0	0
2057	Npc	7361	4	1				0		0	Coin						0	0
2058	Npc	7362	4	1				0		0	Coin						0	0
2059	Npc	7363	4	1				0		0	Coin						0	0
2060	Npc	7364	4	1				0		0	Coin						0	0
2061	Npc	7365	4	1				0		0	Coin						0	0
2062	Npc	7366	4	1				0		0	Coin						0	0
2063	Npc	7367	4	1				0		0	Coin						0	0
2064	Npc	7368	4	1				0		0	Coin						0	0
2065	Npc	7369	4	1				0		0	Coin						0	0
2066	Npc	7370	4	1				0		0	Coin						0	0
2067	Npc	7371	1	1				0		0	Coin						0	0
2068	Npc	7372	1	1				0		0	Coin						0	0
2069	Npc	7373	1	1				0		0	Coin						0	0
2070	Npc	7374	1	1				0		0	Coin						0	0
2071	Npc	7375	1	1				0		0	Coin						0	0
2072	Npc	7376	1	1				0		0	Coin						0	0
2073	Npc	7377	1	1				0		0	Coin						0	0
2074	Npc	7378	1	1				0		0	Coin						0	0
2075	Npc	7379	1	1				0		0	Coin						0	0
2076	Npc	7380	1	1				0		0	Coin						0	0
2077	Npc	7381	1	1				0		0	Coin						0	0
2078	Npc	7382	1	1				0		0	Coin						0	0
2079	Npc	7383	3	1				0		0	Coin						0	0
2080	Npc	7384	3	1				0		0	Coin						0	0
2081	Npc	7385	3	1				0		0	Coin						0	0
2082	Npc	7386	3	1				0		0	Coin						0	0
2083	Npc	7387	3	1				0		0	Coin						0	0
2084	Npc	7388	3	1				0		0	Coin						0	0
2085	Npc	7389	3	1				0		0	Coin						0	0
2086	Npc	7390	3	1				0		0	Coin						0	0
2087	Npc	7391	3	1				0		0	Coin						0	0
2088	Npc	7392	3	1				0		0	Coin						0	0
2089	Npc	7393	3	1				0		0	Coin						0	0
2090	Npc	7394	3	1				0		0	Coin						0	0
2091	Npc	7395	2	1				0		0	Coin						0	0
2092	Npc	7396	2	1				0		0	Coin						0	0
2093	Npc	7397	2	1				0		0	Coin						0	0
2094	Npc	7398	2	1				0		0	Coin						0	0
2095	Npc	7399	2	1				0		0	Coin						0	0
2096	Npc	7400	2	1				0		0	Coin						0	0
2097	Npc	7401	2	1				0		0	Coin						0	0
2098	Npc	7402	2	1				0		0	Coin						0	0
2099	Npc	7403	2	1				0		0	Coin						0	0
2100	Npc	7404	2	1				0		0	Coin						0	0
2101	Npc	7405	2	1				0		0	Coin						0	0
2102	Npc	7406	2	1				0		0	Coin						0	0
2103	Npc	7407	5	1				0		0	Coin						0	0
2104	Npc	7408	5	1				0		0	Coin						0	0
2105	Npc	7409	5	1				0		0	Coin						0	0
2106	Npc	7410	5	1				0		0	Coin						0	0
2107	Npc	7411	5	1				0		0	Coin						0	0
2108	Npc	7412	5	1				0		0	Coin						0	0
2109	Npc	7413	5	1				0		0	Coin						0	0
2110	Npc	7414	5	1				0		0	Coin						0	0
2111	Npc	7415	5	1				0		0	Coin						0	0
2112	Npc	7416	5	1				0		0	Coin						0	0
2113	Npc	7417	5	1				0		0	Coin						0	0
2114	Npc	7418	5	1				0		0	Coin						0	0
2115	Npc	7419	4	1				0		0	Coin						0	0
2116	Npc	7420	4	1				0		0	Coin						0	0
2117	Npc	7421	4	1				0		0	Coin						0	0
2118	Npc	7422	4	1				0		0	Coin						0	0
2119	Npc	7423	4	1				0		0	Coin						0	0
2120	Npc	7424	4	1				0		0	Coin						0	0
2121	Npc	7425	4	1				0		0	Coin						0	0
2122	Npc	7426	4	1				0		0	Coin						0	0
2123	Npc	7427	4	1				0		0	Coin						0	0
2124	Npc	7428	4	1				0		0	Coin						0	0
2125	Npc	7429	4	1				0		0	Coin						0	0
2126	Npc	7430	4	1				0		0	Coin						0	0
2127	Npc	7431	1	1				0		0	Coin						0	0
2128	Npc	7432	1	1				0		0	Coin						0	0
2129	Npc	7433	1	1				0		0	Coin						0	0
2130	Npc	7434	1	1				0		0	Coin						0	0
2131	Npc	7435	1	1				0		0	Coin						0	0
2132	Npc	7436	1	1				0		0	Coin						0	0
2133	Npc	7437	1	1				0		0	Coin						0	0
2134	Npc	7438	1	1				0		0	Coin						0	0
2135	Npc	7439	1	1				0		0	Coin						0	0
2136	Npc	7440	1	1				0		0	Coin						0	0
2137	Npc	7441	1	1				0		0	Coin						0	0
2138	Npc	7442	1	1				0		0	Coin						0	0
2139	Npc	7443	3	1				0		0	Coin						0	0
2140	Npc	7444	3	1				0		0	Coin						0	0
2141	Npc	7445	3	1				0		0	Coin						0	0
2142	Npc	7446	3	1				0		0	Coin						0	0
2143	Npc	7447	3	1				0		0	Coin						0	0
2144	Npc	7448	3	1				0		0	Coin						0	0
2145	Npc	7449	3	1				0		0	Coin						0	0
2146	Npc	7450	3	1				0		0	Coin						0	0
2147	Npc	7451	3	1				0		0	Coin						0	0
2148	Npc	7452	3	1				0		0	Coin						0	0
2149	Npc	7453	3	1				0		0	Coin						0	0
2150	Npc	7454	3	1				0		0	Coin						0	0
2151	Npc	11798	5	1				0		0	Coin						0	0
2152	Npc	11799	5	1				0		0	Coin						0	0
2153	Npc	11800	5	1				0		0	Coin						0	0
2154	Npc	11801	5	1				0		0	Coin						0	0
2155	Npc	11802	5	1				0		0	Coin						0	0
2156	Npc	11803	5	1				0		0	Coin						0	0
2157	Npc	11804	3	1				0		0	Coin						0	0
2158	Npc	11805	3	1				0		0	Coin						0	0
2159	Npc	11806	3	1				0		0	Coin						0	0
2160	Npc	11807	3	1				0		0	Coin						0	0
2161	Npc	11808	3	1				0		0	Coin						0	0
2162	Npc	11809	3	1				0		0	Coin						0	0
2163	Npc	11810	1	1				0		0	Coin						0	0
2164	Npc	11811	1	1				0		0	Coin						0	0
2165	Npc	11812	1	1				0		0	Coin						0	0
2166	Npc	11813	1	1				0		0	Coin						0	0
2167	Npc	11814	1	1				0		0	Coin						0	0
2168	Npc	11815	1	1				0		0	Coin						0	0
2169	Npc	11816	2	1				0		0	Coin						0	0
2170	Npc	11817	2	1				0		0	Coin						0	0
2171	Npc	11818	2	1				0		0	Coin						0	0
2172	Npc	11819	2	1				0		0	Coin						0	0
2173	Npc	11820	2	1				0		0	Coin						0	0
2174	Npc	11821	2	1				0		0	Coin						0	0
2175	Npc	11822	4	1				0		0	Coin						0	0
2176	Npc	11823	4	1				0		0	Coin						0	0
2177	Npc	11824	4	1				0		0	Coin						0	0
2178	Npc	11825	4	1				0		0	Coin						0	0
2179	Npc	11826	4	1				0		0	Coin						0	0
2180	Npc	11827	4	1				0		0	Coin						0	0
2181	Npc	11828	5	1				0		0	Coin						0	0
2182	Npc	11829	5	1				0		0	Coin						0	0
2183	Npc	11830	5	1				0		0	Coin						0	0
2184	Npc	11831	5	1				0		0	Coin						0	0
2185	Npc	11832	5	1				0		0	Coin						0	0
2186	Npc	11833	5	1				0		0	Coin						0	0
2187	Npc	11834	3	1				0		0	Coin						0	0
2188	Npc	11835	3	1				0		0	Coin						0	0
2189	Npc	11836	3	1				0		0	Coin						0	0
2190	Npc	11837	3	1				0		0	Coin						0	0
2191	Npc	11838	3	1				0		0	Coin						0	0
2192	Npc	11839	3	1				0		0	Coin						0	0
2193	Npc	11840	1	1				0		0	Coin						0	0
2194	Npc	11841	1	1				0		0	Coin						0	0
2195	Npc	11842	1	1				0		0	Coin						0	0
2196	Npc	11843	1	1				0		0	Coin						0	0
2197	Npc	11844	1	1				0		0	Coin						0	0
2198	Npc	11845	1	1				0		0	Coin						0	0
2199	Npc	11846	2	1				0		0	Coin						0	0
2200	Npc	11847	2	1				0		0	Coin						0	0
2201	Npc	11848	2	1				0		0	Coin						0	0
2202	Npc	11849	2	1				0		0	Coin						0	0
2203	Npc	11850	2	1				0		0	Coin						0	0
2204	Npc	11851	2	1				0		0	Coin						0	0
2205	Npc	11852	4	1				0		0	Coin						0	0
2206	Npc	11853	4	1				0		0	Coin						0	0
2207	Npc	11854	4	1				0		0	Coin						0	0
2208	Npc	11855	4	1				0		0	Coin						0	0
2209	Npc	11856	4	1				0		0	Coin						0	0
2210	Npc	11857	4	1				0		0	Coin						0	0
2211	Npc	11858	5	1				0		0	Coin						0	0
2212	Npc	11859	5	1				0		0	Coin						0	0
2213	Npc	11860	5	1				0		0	Coin						0	0
2214	Npc	11861	5	1				0		0	Coin						0	0
2215	Npc	11862	5	1				0		0	Coin						0	0
2216	Npc	11863	5	1				0		0	Coin						0	0
2217	Npc	11864	3	1				0		0	Coin						0	0
2218	Npc	11865	3	1				0		0	Coin						0	0
2219	Npc	11866	3	1				0		0	Coin						0	0
2220	Npc	11867	3	1				0		0	Coin						0	0
2221	Npc	11868	3	1				0		0	Coin						0	0
2222	Npc	11869	3	1				0		0	Coin						0	0
2223	Npc	11870	1	1				0		0	Coin						0	0
